Time,Precinct,Rsq,Feature
05-2017,108,0.216840871,Safety
06-2017,108,0.448188266,Safety
07-2017,108,-0.044537639,Safety
08-2017,108,0.673640212,Safety
09-2017,108,0.662226386,Safety
10-2017,108,0.461331813,Safety
11-2017,108,0.721193646,Safety
12-2017,108,0.509907152,Safety
01-2018,108,0.898043483,Safety
02-2018,108,0.559983342,Safety
03-2018,108,0.806336685,Safety
04-2018,108,0.297548452,Safety
05-2018,108,0.792558885,Safety
06-2018,108,0.246409693,Safety
07-2018,108,0.805441314,Safety
08-2018,108,0.882673578,Safety
09-2018,108,0.50365185,Safety
10-2018,108,0.317326325,Safety
11-2018,108,0.480187834,Safety
12-2018,108,0.661197246,Safety
01-2019,108,0.680009333,Safety
02-2019,108,0.310333305,Safety
03-2019,108,0.977899564,Safety
04-2019,108,0.366735659,Safety
05-2019,108,0.846759484,Safety
06-2019,108,0.291978773,Safety
07-2019,108,0.677362041,Safety
08-2019,108,0.233466691,Safety
09-2019,108,0.364647611,Safety
10-2019,108,0.556729715,Safety
11-2019,108,0.514387849,Safety
12-2019,108,0.546144581,Safety
01-2017,109,0.506261863,Safety
02-2017,109,0.797338871,Safety
03-2017,109,0.518905507,Safety
04-2017,109,0.535050399,Safety
05-2017,109,0.460461528,Safety
06-2017,109,0.194519274,Safety
07-2017,109,0.807210207,Safety
08-2017,109,0.315504005,Safety
09-2017,109,0.901735919,Safety
10-2017,109,0.050733159,Safety
11-2017,109,0.379234799,Safety
12-2017,109,0.886369282,Safety
01-2018,109,0.669355805,Safety
02-2018,109,0.411095737,Safety
03-2018,109,0.660690093,Safety
04-2018,109,0.49279159,Safety
05-2018,109,0.365764765,Safety
06-2018,109,-0.003437886,Safety
07-2018,109,0.149434314,Safety
08-2018,109,0.552727921,Safety
09-2018,109,0.223528791,Safety
10-2018,109,0.376020444,Safety
11-2018,109,0.439488067,Safety
12-2018,109,0.593499362,Safety
01-2019,109,0.495444757,Safety
02-2019,109,0.403561528,Safety
03-2019,109,0.422616459,Safety
04-2019,109,0.332238486,Safety
05-2019,109,0.470101301,Safety
06-2019,109,0.543950782,Safety
07-2019,109,0.717048111,Safety
08-2019,109,0.353338944,Safety
09-2019,109,1.151996352,Safety
10-2019,109,0.70997539,Safety
11-2019,109,0.459581491,Safety
12-2019,109,0.284885568,Safety
01-2017,110,0.539028378,Safety
02-2017,110,0.314198407,Safety
03-2017,110,0.25888581,Safety
04-2017,110,0.745840308,Safety
05-2017,110,0.473094031,Safety
06-2017,110,0.389669724,Safety
07-2017,110,0.44675174,Safety
08-2017,110,0.328069281,Safety
09-2017,110,-0.03698565,Safety
10-2017,110,0.453058931,Safety
11-2017,110,0.556042472,Safety
12-2017,110,0.479667812,Safety
01-2018,110,-0.126876641,Safety
02-2018,110,0.714048287,Safety
03-2018,110,0.684119439,Safety
04-2018,110,0.611743702,Safety
05-2018,110,0.9454213,Safety
06-2018,110,0.653865072,Safety
07-2018,110,0.407734662,Safety
08-2018,110,-0.068781012,Safety
09-2018,110,0.500834881,Safety
10-2018,110,0.353205177,Safety
11-2018,110,0.805793123,Safety
12-2018,110,0.027758957,Safety
01-2019,110,0.640376722,Safety
02-2019,110,0.385544593,Safety
03-2019,110,0.075210599,Safety
04-2019,110,0.917577684,Safety
05-2019,110,0.525905468,Safety
06-2019,110,0.737817309,Safety
07-2019,110,0.361611407,Safety
08-2019,110,0.581529314,Safety
09-2019,110,0.73643663,Safety
10-2019,110,0.402562362,Safety
11-2019,110,0.408833793,Safety
12-2019,110,0.467204217,Safety
01-2017,111,0.081267876,Safety
02-2017,111,0.784089036,Safety
03-2017,111,0.503042492,Safety
04-2017,111,0.277519294,Safety
05-2017,111,0.65337454,Safety
06-2017,111,0.936189932,Safety
07-2017,111,0.645133498,Safety
08-2017,111,0.237533864,Safety
09-2017,111,0.36785971,Safety
10-2017,111,0.53433662,Safety
11-2017,111,0.410099272,Safety
12-2017,111,0.210299343,Safety
01-2018,111,0.763910285,Safety
02-2018,111,0.243524759,Safety
03-2018,111,0.441369094,Safety
04-2018,111,-0.095944951,Safety
05-2018,111,0.764713742,Safety
06-2018,111,0.531528796,Safety
07-2018,111,0.980970341,Safety
08-2018,111,0.63885758,Safety
09-2018,111,0.594994065,Safety
10-2018,111,0.242740005,Safety
11-2018,111,0.544406418,Safety
12-2018,111,0.31635256,Safety
01-2019,111,0.566553779,Safety
02-2019,111,0.880562342,Safety
03-2019,111,0.503597925,Safety
04-2019,111,0.199319295,Safety
05-2019,111,0.241601238,Safety
06-2019,111,0.72400429,Safety
07-2019,111,0.795797135,Safety
08-2019,111,0.315491237,Safety
09-2019,111,0.557793733,Safety
10-2019,111,0.007796884,Safety
11-2019,111,0.507109032,Safety
12-2019,111,0.31146001,Safety
01-2017,112,0.448916111,Safety
02-2017,112,0.537406616,Safety
03-2017,112,0.542978431,Safety
04-2017,112,0.195600291,Safety
05-2017,112,0.745567125,Safety
06-2017,112,0.258966342,Safety
07-2017,112,1.009971627,Safety
08-2017,112,0.160083088,Safety
09-2017,112,0.142883479,Safety
10-2017,112,0.779310371,Safety
11-2017,112,0.508587337,Safety
12-2017,112,0.63106084,Safety
01-2018,112,0.393793865,Safety
02-2018,112,0.714583934,Safety
03-2018,112,0.303351604,Safety
04-2018,112,0.464682166,Safety
05-2018,112,0.49578499,Safety
06-2018,112,0.323407268,Safety
07-2018,112,0.919690534,Safety
08-2018,112,0.501924709,Safety
09-2018,112,0.537878552,Safety
10-2018,112,0.602510847,Safety
11-2018,112,-0.142226182,Safety
12-2018,112,0.344459461,Safety
01-2019,112,0.222978391,Safety
02-2019,112,0.636388309,Safety
03-2019,112,0.627048259,Safety
04-2019,112,0.442682754,Safety
05-2019,112,0.916816512,Safety
06-2019,112,0.979646458,Safety
07-2019,112,0.216708788,Safety
08-2019,112,0.523856824,Safety
09-2019,112,0.475739568,Safety
10-2019,112,0.591443036,Safety
11-2019,112,0.490844152,Safety
12-2019,112,0.674898458,Safety
01-2017,113,0.96154189,Safety
02-2017,113,0.40164487,Safety
03-2017,113,0.603344671,Safety
04-2017,113,0.152942395,Safety
05-2017,113,0.326184648,Safety
06-2017,113,0.410584301,Safety
07-2017,113,0.695449544,Safety
08-2017,113,0.686105269,Safety
09-2017,113,0.519927721,Safety
10-2017,113,0.500966301,Safety
11-2017,113,0.461122396,Safety
12-2017,113,0.424746817,Safety
01-2018,113,0.656728891,Safety
02-2018,113,0.918068271,Safety
03-2018,113,0.645462159,Safety
04-2018,113,0.965038305,Safety
05-2018,113,0.670506104,Safety
06-2018,113,0.503503727,Safety
07-2018,113,0.962253182,Safety
08-2018,113,0.151962936,Safety
09-2018,113,0.89375424,Safety
10-2018,113,0.464794467,Safety
11-2018,113,0.536691863,Safety
12-2018,113,0.053969807,Safety
01-2019,113,0.263895309,Safety
02-2019,113,0.746165751,Safety
03-2019,113,0.403951984,Safety
04-2019,113,0.613391495,Safety
05-2019,113,0.326743406,Safety
06-2019,113,0.38393869,Safety
07-2019,113,0.46163651,Safety
08-2019,113,0.439317864,Safety
09-2019,113,0.633911687,Safety
10-2019,113,0.255999255,Safety
11-2019,113,0.382942677,Safety
12-2019,113,0.743753256,Safety
01-2017,114,0.223937994,Safety
02-2017,114,0.5092334,Safety
03-2017,114,0.664230263,Safety
04-2017,114,0.193283616,Safety
05-2017,114,0.891284179,Safety
06-2017,114,0.554147263,Safety
07-2017,114,0.315508556,Safety
08-2017,114,0.583792,Safety
09-2017,114,0.033122852,Safety
10-2017,114,0.558361667,Safety
11-2017,114,0.019211623,Safety
12-2017,114,0.443253349,Safety
01-2018,114,0.443777283,Safety
02-2018,114,0.658170308,Safety
03-2018,114,0.39613023,Safety
04-2018,114,0.344804841,Safety
05-2018,114,0.394140442,Safety
06-2018,114,0.447017749,Safety
07-2018,114,0.600254895,Safety
08-2018,114,0.492536396,Safety
09-2018,114,0.946544293,Safety
10-2018,114,0.54588611,Safety
11-2018,114,0.638052731,Safety
12-2018,114,0.876878199,Safety
01-2019,114,0.326086222,Safety
02-2019,114,0.577336916,Safety
03-2019,114,0.125272395,Safety
04-2019,114,0.375076793,Safety
05-2019,114,0.419055835,Safety
06-2019,114,0.623322947,Safety
07-2019,114,0.540140489,Safety
08-2019,114,0.558914669,Safety
09-2019,114,0.527713716,Safety
10-2019,114,0.567267257,Safety
11-2019,114,0.285937684,Safety
12-2019,114,0.382741967,Safety
01-2017,115,0.303677364,Safety
02-2017,115,0.629631495,Safety
03-2017,115,0.576029179,Safety
04-2017,115,0.441714154,Safety
05-2017,115,0.709250906,Safety
06-2017,115,0.100962315,Safety
07-2017,115,0.594990641,Safety
08-2017,115,0.266512262,Safety
09-2017,115,0.274879714,Safety
10-2017,115,0.463461591,Safety
11-2017,115,1.227525618,Safety
12-2017,115,0.528525011,Safety
01-2018,115,-0.077429309,Safety
02-2018,115,0.405395914,Safety
03-2018,115,0.533085627,Safety
04-2018,115,0.579363639,Safety
05-2018,115,1.094296057,Safety
06-2018,115,0.315646421,Safety
07-2018,115,0.634170302,Safety
08-2018,115,0.781883148,Safety
09-2018,115,0.42776845,Safety
10-2018,115,0.863422676,Safety
11-2018,115,0.176711025,Safety
12-2018,115,1.001397506,Safety
01-2019,115,0.478966425,Safety
02-2019,115,0.332398542,Safety
03-2019,115,0.352085938,Safety
04-2019,115,0.315881967,Safety
05-2019,115,0.917665984,Safety
06-2019,115,0.170353989,Safety
07-2019,115,0.551828686,Safety
08-2019,115,0.732542281,Safety
09-2019,115,0.532080299,Safety
10-2019,115,0.573664363,Safety
11-2019,115,0.442625186,Safety
12-2019,115,0.873220648,Safety
01-2017,120,0.931211604,Safety
02-2017,120,0.432615736,Safety
03-2017,120,0.487889474,Safety
04-2017,120,0.589880138,Safety
05-2017,120,0.802548643,Safety
06-2017,120,0.489148695,Safety
07-2017,120,0.885593603,Safety
08-2017,120,1.230796125,Safety
09-2017,120,0.555388925,Safety
10-2017,120,0.969635527,Safety
11-2017,120,0.87786971,Safety
12-2017,120,0.911911046,Safety
01-2018,120,0.340280936,Safety
02-2018,120,0.424634267,Safety
03-2018,120,0.818229299,Safety
04-2018,120,0.622708222,Safety
05-2018,120,0.300140553,Safety
06-2018,120,0.361918805,Safety
07-2018,120,0.361090951,Safety
08-2018,120,0.462965841,Safety
09-2018,120,0.747406453,Safety
10-2018,120,0.286144762,Safety
11-2018,120,1.008195008,Safety
12-2018,120,0.624108657,Safety
01-2019,120,0.879717993,Safety
02-2019,120,0.465707095,Safety
03-2019,120,0.511946733,Safety
04-2019,120,0.319611961,Safety
05-2019,120,0.895077451,Safety
06-2019,120,0.848778705,Safety
07-2019,120,0.386730243,Safety
08-2019,120,0.478033847,Safety
09-2019,120,0.207618969,Safety
10-2019,120,0.599263375,Safety
11-2019,120,0.497428402,Safety
12-2019,120,0.748455499,Safety
01-2017,121,0.38921628,Safety
02-2017,121,0.449333943,Safety
03-2017,121,0.550056464,Safety
04-2017,121,0.572233579,Safety
05-2017,121,0.595995164,Safety
06-2017,121,0.574895292,Safety
07-2017,121,0.546606031,Safety
08-2017,121,0.397348355,Safety
09-2017,121,0.699851852,Safety
10-2017,121,0.826374389,Safety
11-2017,121,0.093432341,Safety
12-2017,121,0.764449478,Safety
01-2018,121,0.380007581,Safety
02-2018,121,0.263052468,Safety
03-2018,121,0.197703666,Safety
04-2018,121,0.439473626,Safety
05-2018,121,0.653741788,Safety
06-2018,121,0.070990475,Safety
07-2018,121,0.309775445,Safety
08-2018,121,0.85644193,Safety
09-2018,121,0.231894715,Safety
10-2018,121,0.487948685,Safety
11-2018,121,0.780492371,Safety
12-2018,121,0.509998716,Safety
01-2019,121,0.355710888,Safety
02-2019,121,0.270103642,Safety
03-2019,121,0.513350934,Safety
04-2019,121,0.112214008,Safety
05-2019,121,0.415382708,Safety
06-2019,121,0.357716925,Safety
07-2019,121,0.515956107,Safety
08-2019,121,0.813339808,Safety
09-2019,121,0.293313646,Safety
10-2019,121,0.525482114,Safety
11-2019,121,0.608312377,Safety
12-2019,121,0.697792275,Safety
01-2017,122,0.142544595,Safety
02-2017,122,0.696914328,Safety
03-2017,122,0.561232517,Safety
04-2017,122,0.56710744,Safety
05-2017,122,0.443482123,Safety
06-2017,122,0.360936282,Safety
07-2017,122,0.273593687,Safety
08-2017,122,0.223353782,Safety
09-2017,122,0.523184393,Safety
10-2017,122,0.558300711,Safety
11-2017,122,0.556494097,Safety
12-2017,122,0.458168015,Safety
01-2018,122,0.664107346,Safety
02-2018,122,0.620571647,Safety
03-2018,122,0.655433929,Safety
04-2018,122,0.360527996,Safety
05-2018,122,0.142368831,Safety
06-2018,122,0.77304638,Safety
07-2018,122,0.560391395,Safety
08-2018,122,0.813298187,Safety
09-2018,122,0.53647543,Safety
10-2018,122,0.652550359,Safety
11-2018,122,0.351626657,Safety
12-2018,122,0.281798428,Safety
01-2019,122,0.571865519,Safety
02-2019,122,0.934986165,Safety
03-2019,122,0.672596701,Safety
04-2019,122,0.353864685,Safety
05-2019,122,0.245816215,Safety
06-2019,122,0.67106352,Safety
07-2019,122,0.644344372,Safety
08-2019,122,1.053869067,Safety
09-2019,122,0.273806173,Safety
10-2019,122,0.540408423,Safety
11-2019,122,0.634993398,Safety
12-2019,122,0.738070857,Safety
01-2017,123,0.362683559,Safety
02-2017,123,0.854763633,Safety
03-2017,123,0.679929384,Safety
04-2017,123,0.574748226,Safety
05-2017,123,0.488010239,Safety
06-2017,123,0.430823043,Safety
07-2017,123,0.536437413,Safety
08-2017,123,0.554940523,Safety
09-2017,123,0.287421086,Safety
10-2017,123,0.606449574,Safety
11-2017,123,0.256236469,Safety
12-2017,123,0.378585703,Safety
01-2018,123,0.383680738,Safety
02-2018,123,0.655178992,Safety
03-2018,123,0.309032683,Safety
04-2018,123,0.311947734,Safety
05-2018,123,0.55623008,Safety
06-2018,123,0.322681064,Safety
07-2018,123,0.69256558,Safety
08-2018,123,0.169547729,Safety
09-2018,123,0.57795992,Safety
10-2018,123,1.046475151,Safety
11-2018,123,0.743283947,Safety
12-2018,123,0.345860429,Safety
01-2019,123,0.80382229,Safety
02-2019,123,0.304320515,Safety
03-2019,123,0.228511594,Safety
04-2019,123,0.546227996,Safety
05-2019,123,0.189473934,Safety
06-2019,123,0.533260331,Safety
07-2019,123,0.621889655,Safety
08-2019,123,0.408719035,Safety
09-2019,123,0.364031102,Safety
10-2019,123,0.157420325,Safety
11-2019,123,0.784122171,Safety
12-2019,123,0.420781064,Safety
01-2017,1,0.87835997,Parking Violations
02-2017,1,0.616856917,Parking Violations
03-2017,1,0.877853689,Parking Violations
04-2017,1,1.203872784,Parking Violations
05-2017,1,0.833918678,Parking Violations
06-2017,1,1.349083394,Parking Violations
07-2017,1,0.878500054,Parking Violations
08-2017,1,0.502130673,Parking Violations
09-2017,1,0.96001949,Parking Violations
10-2017,1,1.126995379,Parking Violations
11-2017,1,0.548864166,Parking Violations
12-2017,1,1.066674634,Parking Violations
01-2018,1,0.18959856,Parking Violations
02-2018,1,0.388222749,Parking Violations
03-2018,1,0.525233952,Parking Violations
04-2018,1,0.817167903,Parking Violations
05-2018,1,1.036224612,Parking Violations
06-2018,1,0.493747649,Parking Violations
07-2018,1,0.420997446,Parking Violations
08-2018,1,0.660044923,Parking Violations
09-2018,1,0.56503588,Parking Violations
10-2018,1,1.052502796,Parking Violations
11-2018,1,0.927050768,Parking Violations
12-2018,1,1.027490262,Parking Violations
01-2019,1,0.760984093,Parking Violations
02-2019,1,0.946082018,Parking Violations
03-2019,1,0.858353414,Parking Violations
04-2019,1,0.717702122,Parking Violations
05-2019,1,1.112612583,Parking Violations
06-2019,1,0.634290385,Parking Violations
07-2019,1,0.990672663,Parking Violations
08-2019,1,0.580795208,Parking Violations
09-2019,1,0.220792204,Parking Violations
10-2019,1,1.063025445,Parking Violations
11-2019,1,0.917381225,Parking Violations
12-2019,1,0.649225596,Parking Violations
01-2017,5,1.306019081,Parking Violations
02-2017,5,0.455251643,Parking Violations
03-2017,5,0.68357709,Parking Violations
04-2017,5,0.790122861,Parking Violations
05-2017,5,0.91286019,Parking Violations
06-2017,5,1.132019904,Parking Violations
07-2017,5,1.378105737,Parking Violations
08-2017,5,0.548366726,Parking Violations
09-2017,5,0.791320261,Parking Violations
10-2017,5,1.014838385,Parking Violations
11-2017,5,1.098635178,Parking Violations
12-2017,5,0.902207498,Parking Violations
01-2018,5,0.923895929,Parking Violations
02-2018,5,0.394614868,Parking Violations
03-2018,5,1.106556006,Parking Violations
04-2018,5,0.795316548,Parking Violations
05-2018,5,1.025131621,Parking Violations
06-2018,5,0.52847399,Parking Violations
07-2018,5,0.55601097,Parking Violations
08-2018,5,0.556740819,Parking Violations
09-2018,5,0.742053376,Parking Violations
10-2018,5,0.673222062,Parking Violations
11-2018,5,0.968605799,Parking Violations
12-2018,5,0.996248174,Parking Violations
01-2019,5,1.052794729,Parking Violations
02-2019,5,1.497140587,Parking Violations
03-2019,5,0.529830473,Parking Violations
04-2019,5,0.461368322,Parking Violations
05-2019,5,0.604142227,Parking Violations
06-2019,5,0.738005988,Parking Violations
07-2019,5,0.553397218,Parking Violations
08-2019,5,1.09642918,Parking Violations
09-2019,5,0.748269827,Parking Violations
10-2019,5,0.866116928,Parking Violations
11-2019,5,0.63840332,Parking Violations
12-2019,5,0.653630491,Parking Violations
01-2017,6,0.622979808,Parking Violations
02-2017,6,0.829009775,Parking Violations
03-2017,6,0.565489188,Parking Violations
04-2017,6,1.077396972,Parking Violations
05-2017,6,0.949440741,Parking Violations
06-2017,6,0.644502707,Parking Violations
07-2017,6,0.674531905,Parking Violations
08-2017,6,0.720313821,Parking Violations
09-2017,6,0.61553671,Parking Violations
10-2017,6,0.371512847,Parking Violations
11-2017,6,0.493309577,Parking Violations
12-2017,6,0.887037218,Parking Violations
01-2018,6,0.798671468,Parking Violations
02-2018,6,1.000346292,Parking Violations
03-2018,6,0.472129704,Parking Violations
04-2018,6,0.931169083,Parking Violations
05-2018,6,0.732271701,Parking Violations
06-2018,6,0.559366204,Parking Violations
07-2018,6,0.85185221,Parking Violations
08-2018,6,0.843552965,Parking Violations
09-2018,6,0.497462338,Parking Violations
10-2018,6,1.114690361,Parking Violations
11-2018,6,0.480348515,Parking Violations
12-2018,6,0.782261332,Parking Violations
01-2019,6,0.93845016,Parking Violations
02-2019,6,0.647077051,Parking Violations
03-2019,6,0.345072163,Parking Violations
04-2019,6,0.755874788,Parking Violations
05-2019,6,0.581247036,Parking Violations
06-2019,6,0.633722335,Parking Violations
07-2019,6,0.973340298,Parking Violations
08-2019,6,0.511215171,Parking Violations
09-2019,6,0.89468027,Parking Violations
10-2019,6,0.961031466,Parking Violations
11-2019,6,0.497470608,Parking Violations
12-2019,6,0.77253371,Parking Violations
01-2017,7,0.731804008,Parking Violations
02-2017,7,0.690231065,Parking Violations
03-2017,7,0.639431587,Parking Violations
04-2017,7,0.774007976,Parking Violations
05-2017,7,0.70031833,Parking Violations
06-2017,7,1.075487894,Parking Violations
07-2017,7,0.826909265,Parking Violations
08-2017,7,0.615680511,Parking Violations
09-2017,7,0.951012979,Parking Violations
10-2017,7,0.54645558,Parking Violations
11-2017,7,0.864170339,Parking Violations
12-2017,7,0.455930638,Parking Violations
01-2018,7,0.88768618,Parking Violations
02-2018,7,0.735208439,Parking Violations
03-2018,7,0.810664073,Parking Violations
04-2018,7,1.0645002,Parking Violations
05-2018,7,1.098966424,Parking Violations
06-2018,7,0.793580579,Parking Violations
07-2018,7,0.707573613,Parking Violations
08-2018,7,0.629014835,Parking Violations
09-2018,7,0.719960727,Parking Violations
10-2018,7,0.626191826,Parking Violations
11-2018,7,0.509947662,Parking Violations
12-2018,7,0.606373494,Parking Violations
01-2019,7,0.762220007,Parking Violations
02-2019,7,0.401870602,Parking Violations
03-2019,7,0.714156668,Parking Violations
04-2019,7,0.658735429,Parking Violations
05-2019,7,0.766106664,Parking Violations
06-2019,7,1.13687114,Parking Violations
07-2019,7,0.368337576,Parking Violations
08-2019,7,-0.231690876,Parking Violations
09-2019,7,0.724556156,Parking Violations
10-2019,7,0.808108651,Parking Violations
11-2019,7,0.501001699,Parking Violations
12-2019,7,0.572812331,Parking Violations
01-2017,9,0.617762361,Parking Violations
02-2017,9,0.545077884,Parking Violations
03-2017,9,1.191267924,Parking Violations
04-2017,9,0.537316635,Parking Violations
05-2017,9,0.805474188,Parking Violations
06-2017,9,0.794442572,Parking Violations
07-2017,9,0.341905402,Parking Violations
08-2017,9,0.691485832,Parking Violations
09-2017,9,1.419306188,Parking Violations
10-2017,9,0.728601727,Parking Violations
11-2017,9,1.121104079,Parking Violations
12-2017,9,0.391762868,Parking Violations
01-2018,9,0.86801481,Parking Violations
02-2018,9,1.011033977,Parking Violations
03-2018,9,0.361681905,Parking Violations
04-2018,9,1.017096974,Parking Violations
05-2018,9,0.795097773,Parking Violations
06-2018,9,0.872820496,Parking Violations
07-2018,9,0.757338618,Parking Violations
08-2018,9,1.40778776,Parking Violations
09-2018,9,0.442182005,Parking Violations
10-2018,9,0.445700433,Parking Violations
11-2018,9,0.628146488,Parking Violations
12-2018,9,0.952841239,Parking Violations
01-2019,9,0.652739304,Parking Violations
02-2019,9,0.61207144,Parking Violations
